Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
ATX2L_MOUSE,    0.012635,  0.002189,  0.023081, 1,   1.000000,    0.004064, 170491712.000000
ATX2_MOUSE,    4.288843,  3.103305,  5.474381, 2,   2.000000,    0.592769, 1179465088.000000
AUHM_MOUSE,    0.072682,  0.012819,  0.132546, 1,   4.000000,    0.025316, 14066028544.000000
B2L13_MOUSE,    0.035681,  0.000000,  0.124668, 3,   4.000000,    0.044494, 2815376896.000000
B3AT_MOUSE,    0.002063,  0.000000,  0.019808, 2,   8.000000,    0.008872, 11023995904.000000
B4GT1_MOUSE,    0.423118,  0.204479,  0.641757, 1,   1.000000,    0.089353, 164869856.000000
BAAT_MOUSE,    0.696641,  0.561895,  0.831387, 6,  15.000000,    0.067373, 173212483584.000000
BABA1_MOUSE,    0.133305,  0.010692,  0.255917, 2,   2.000000,    0.061306, 468802112.000000
BABA2_MOUSE,    0.416198,  0.258985,  0.573410, 1,   1.000000,    0.061158, 831286720.000000
BACH_MOUSE,    0.281896,  0.234906,  0.328886, 2,   4.000000,    0.023495, 2944767488.000000
BAG3_MOUSE,    1.400006,  0.990906,  1.809106, 2,   4.000000,    0.204550, 3291895808.000000
BAG6_MOUSE,   12.230381,  9.356627, 15.104135, 1,   1.000000,  112645.335938, 1142872576.000000
BAP31_MOUSE,    0.359247,  0.237251,  0.481244, 6,  10.000000,    0.060998, 54755287040.000000
BASI_MOUSE,    0.437091,  0.303584,  0.570599, 4,   7.000000,    0.066754, 44233723904.000000
BAX_MOUSE,    5.911790,  4.957304,  6.866276, 1,   1.000000,  3183925.500000, 155368816.000000
BCAP_MOUSE,    0.513484,  0.308055,  0.718914, 1,   1.000000,    0.073990, 439492096.000000
BCS1_MOUSE,    1.150332,  0.800325,  1.500339, 2,   2.000000,    0.175003, 632962880.000000
BDH2_MOUSE,    0.098378,  0.000000,  3.463232, 1,   1.000000,    0.039263, 989370624.000000
BDH_MOUSE,    0.157275,  0.133161,  0.181388, 5,  21.000000,    0.012057, 654777057280.000000
BGAL_MOUSE,    0.331210,  0.242079,  0.420341, 3,   3.000000,    0.044565, 2138600320.000000
BGLR_MOUSE,    0.144563,  0.119236,  0.169891, 4,  12.000000,    0.012664, 24040761344.000000
BHMT1_MOUSE,    0.257884,  0.214094,  0.301674, 26,  40.000000,    0.021895, 8431756902400.000000
BIEA_MOUSE,    0.792853,  0.654016,  0.931691, 2,   2.000000,    0.069419, 6809011200.000000
BIP_MOUSE,    0.472801,  0.398517,  0.547085, 38,  57.000000,    0.037142, 2898004803584.000000
BLMH_MOUSE,    0.620475,  0.244072,  0.996878, 2,   6.000000,    0.188201, 5883546624.000000
BLVRB_MOUSE,    0.210213,  0.161625,  0.258801, 4,  13.000000,    0.024294, 258130427904.000000
BODG_MOUSE,    0.636620,  0.397649,  0.875592, 3,   8.000000,    0.119486, 35670171648.000000
BOLA1_MOUSE,    0.733832,  0.365666,  1.101998, 4,   4.000000,    0.184083, 2614501376.000000
BPHL_MOUSE,    0.203427,  0.175879,  0.230976, 8,  15.000000,    0.013774, 279253647360.000000
BPNT1_MOUSE,    0.294311,  0.224830,  0.363792, 5,  13.000000,    0.034740, 111992479744.000000
BRCC3_MOUSE,    1.768497,  1.584197,  1.952798, 2,   2.000000,    0.092150, 1060778432.000000
BRI3B_MOUSE,    0.281210,  0.185545,  0.376876, 2,   2.000000,    0.047833, 1450843392.000000
BT3L4_MOUSE,    0.667529,  0.000000,  2.805523, 1,   4.000000,    0.466333, 19215794176.000000
BTF3_MOUSE,    1.346194,  1.208177,  1.484210, 2,   4.000000,    0.069008, 5263772672.000000
BUB3_MOUSE,    0.454978,  0.000000,  2.718373, 1,   1.000000,    0.307591, 1008818240.000000
BUP1_MOUSE,    0.940734,  0.423134,  1.458333, 5,  12.000000,    0.258800, 43198713856.000000
BZW1_MOUSE,    0.477883,  0.098472,  0.857294, 3,   3.000000,    0.189705, 884439680.000000
C1QBP_MOUSE,    0.077380,  0.044558,  0.110203, 3,   4.000000,    0.016411, 25027264512.000000
C1TC_MOUSE,    0.284652,  0.212017,  0.357286, 26,  44.000000,    0.036317, 607838011392.000000
C2CD2_MOUSE,    0.949915,  0.706087,  1.193744, 2,   2.000000,    0.121914, 2143260032.000000
C4BPA_MOUSE,    0.580275,  0.499551,  0.661000, 1,   1.000000,    0.029075, 717258368.000000
C560_MOUSE,    0.171773,  0.118658,  0.224889, 4,   9.000000,    0.026558, 87734452224.000000
CA050_MOUSE,    0.309360,  0.000000,  2.692260, 1,   1.000000,    0.100313, 146183856.000000
CADH2_MOUSE,    0.710150,  0.409474,  1.010825, 1,   4.000000,    0.127156, 5359505408.000000
CAF17_MOUSE,    0.107296,  0.080364,  0.134228, 2,   2.000000,    0.013466, 2131495936.000000
CAH14_MOUSE,    1.414925,  1.251889,  1.577961, 2,   2.000000,    0.081518, 3825347584.000000
CAH1_MOUSE,    0.016768,  0.000000,  0.036596, 7,   7.000000,    0.009914, 7483529728.000000
CAH2_MOUSE,    0.020405,  0.014453,  0.026357, 4,  11.000000,    0.002976, 54765662208.000000
CAH3_MOUSE,    0.224386,  0.188953,  0.259820, 27,  40.000000,    0.017717, 11774509187072.000000
CAH5A_MOUSE,    0.395971,  0.329615,  0.462326, 2,   6.000000,    0.033178, 21470617600.000000
CAH8_MOUSE,    0.946422,  0.868840,  1.024004, 3,   3.000000,    0.038791, 3860369152.000000
CALB1_MOUSE,    0.018164,  0.000000,  4.920964, 1,   1.000000,    0.014675, 112242776.000000
CALM1_MOUSE,    0.435709,  0.355892,  0.515526, 4,   5.000000,    0.039909, 17800431616.000000
CALR_MOUSE,    0.398441,  0.351755,  0.445127, 13,  26.000000,    0.023343, 731038613504.000000
CALU_MOUSE,    1.743501,  1.591627,  1.895375, 2,   2.000000,    0.075937, 1902031232.000000
CALX_MOUSE,    0.561758,  0.393284,  0.730233, 8,  20.000000,    0.084237, 206170079232.000000
CAN1_MOUSE,    0.403288,  0.105350,  0.701226, 2,   2.000000,    0.148969, 2635592448.000000
CAN2_MOUSE,    0.638729,  0.483781,  0.793676, 2,   5.000000,    0.077474, 2324116224.000000
CAND1_MOUSE,    0.301018,  0.209869,  0.392167, 10,  28.000000,    0.045574, 71628996608.000000
CAP1_MOUSE,    0.354847,  0.286574,  0.423120, 8,  15.000000,    0.034136, 72850505728.000000
CAPR1_MOUSE,    1.202801,  1.030567,  1.375036, 3,   6.000000,    0.086117, 23720294400.000000
CAPZB_MOUSE,    0.278912,  0.213859,  0.343964, 4,  11.000000,    0.032526, 50165297152.000000
CASP6_MOUSE,    0.096808,  0.000000,  1.937065, 1,   1.000000,    0.091430, 303269856.000000
CASP8_MOUSE,    1.322520,  0.401024,  2.244017, 2,   2.000000,    0.460748, 843187648.000000
CATA_MOUSE,    0.964047,  0.603775,  1.324318, 34,  53.000000,    0.180136, 4225035403264.000000
CATB_MOUSE,    0.461453,  0.328413,  0.594492, 4,  16.000000,    0.066520, 231403913216.000000
CATC_MOUSE,    0.569196,  0.394539,  0.743854, 4,   5.000000,    0.087329, 18921293824.000000
CATD_MOUSE,    0.262838,  0.197167,  0.328510, 4,  14.000000,    0.032836, 148995375104.000000
CATF_MOUSE,    0.042889,  0.000000,  0.104929, 3,   4.000000,    0.031020, 2191780352.000000
CATH_MOUSE,    0.423237,  0.253086,  0.593388, 3,   4.000000,    0.085076, 68885438464.000000
CATL1_MOUSE,    1.255384,  0.761070,  1.749698, 3,   3.000000,    0.247157, 2974106624.000000
CATS_MOUSE,    0.390776,  0.161242,  0.620309, 1,   1.000000,    0.089292, 541437120.000000
CATZ_MOUSE,    0.263477,  0.170986,  0.355969, 6,  12.000000,    0.046246, 59964149760.000000
CAZA1_MOUSE,    0.360377,  0.168395,  0.552360, 3,   3.000000,    0.095991, 3705737216.000000
CAZA2_MOUSE,    0.372878,  0.278785,  0.466970, 5,  11.000000,    0.047046, 44137476096.000000
CB072_MOUSE,    0.407997,  0.323061,  0.492932, 1,   1.000000,    0.036832, 1799465984.000000
CBPQ_MOUSE,    0.221317,  0.143680,  0.298954, 4,   6.000000,    0.038818, 22280275968.000000
CBR1_MOUSE,    0.285685,  0.217436,  0.353935, 7,  17.000000,    0.034125, 214826483712.000000
CBR3_MOUSE,    0.019247,  0.006318,  0.032177, 1,   1.000000,    0.005284, 4490805248.000000
CBR4_MOUSE,    0.172768,  0.129871,  0.215666, 7,  12.000000,    0.021449, 59760930816.000000
CBS_MOUSE,    0.588630,  0.404471,  0.772789, 16,  22.000000,    0.092080, 219822080000.000000
CBX3_MOUSE,    0.814281,  0.233970,  1.394592, 1,   1.000000,    0.225751, 2325833216.000000
CC50A_MOUSE,    0.475106,  0.274650,  0.675563, 1,   4.000000,    0.084773, 9436992512.000000
CCD22_MOUSE,    0.134493,  0.076612,  0.192374, 2,   2.000000,    0.028941, 317562016.000000
CCD25_MOUSE,    0.173299,  0.000000,  2.460154, 1,   1.000000,    0.092149, 478904256.000000
CCD47_MOUSE,    0.370951,  0.258995,  0.482907, 4,  10.000000,    0.055978, 10860239872.000000
CCD93_MOUSE,    2.187688,  0.000000,  4.836403, 1,   1.000000,    3.969121, 493642112.000000
CCS_MOUSE,    1.456881,  0.990767,  1.922996, 2,   2.000000,    0.233057, 2010372224.000000
CD166_MOUSE,    0.401323,  0.313257,  0.489389, 3,   3.000000,    0.044033, 4009252352.000000
CD302_MOUSE,   19.354458, 17.405439, 21.303476, 1,   1.000000,  74925608.000000, 1299696256.000000
CD38_MOUSE,    0.055335,  0.020241,  0.090429, 1,   1.000000,    0.014342, 1926776960.000000
CD47_MOUSE,    0.118121,  0.026319,  0.209923, 1,   1.000000,    0.038823, 4224804864.000000
CD81_MOUSE,    0.510537,  0.000000,  1.055473, 3,   3.000000,    0.272468, 5353864704.000000
CD82_MOUSE,    6.480004,  4.987592,  7.972417, 1,   1.000000,  42886788.000000, 1041100992.000000
CDC37_MOUSE,    1.253437,  0.496302,  2.010573, 2,   2.000000,    0.378568, 2158906112.000000
CDC42_MOUSE,    1.061561,  0.542582,  1.580539, 3,   4.000000,    0.259489, 15371413504.000000
CDC73_MOUSE,   18.404118, 16.048800, 20.759436, 1,   1.000000,  34410800.000000, 58040024.000000
CDIPT_MOUSE,    0.684856,  0.501208,  0.868505, 2,   4.000000,    0.091824, 2887364864.000000
CDS2_MOUSE,    0.532698,  0.113706,  0.951690, 2,   2.000000,    0.209496, 2713282560.000000
CDV3_MOUSE,    0.344509,  0.000000,  1.256063, 1,   1.000000,    0.136111, 244767600.000000
CEAM1_MOUSE,    0.308052,  0.191419,  0.424686, 3,   3.000000,    0.058317, 10365764608.000000
CELF1_MOUSE,    0.440896,  0.000000,  1.006272, 3,   3.000000,    0.282688, 6671990272.000000
CENPV_MOUSE,   13.374209, 13.302277, 13.446142, 2,   8.000000,    0.035967, 32637575168.000000
CEPT1_MOUSE,    0.657134,  0.362762,  0.951507, 2,   2.000000,    0.147186, 1067057408.000000
CERS2_MOUSE,    1.085879,  0.641559,  1.530198, 4,   5.000000,    0.222160, 22314397696.000000
CERU_MOUSE,    1.818964,  0.787655,  2.850272, 4,   7.000000,    0.515654, 10375719936.000000
CFAH_MOUSE,    0.255447,  0.255447,  0.255447, 3,   3.000000,    0.000000, 1097642880.000000
CGL_MOUSE,    0.262342,  0.211600,  0.313084, 14,  27.000000,    0.025371, 729647742976.000000
CH082_MOUSE,    0.197152,  0.113107,  0.281196, 1,   1.000000,    0.035542, 2028569344.000000
CH10_MOUSE,    0.218227,  0.171292,  0.265163, 3,   4.000000,    0.023468, 399835299840.000000
CH60_MOUSE,    0.172680,  0.140223,  0.205137, 29,  61.000000,    0.016229, 2305637744640.000000
CHCH2_MOUSE,    0.563201,  0.000000,  2.854288, 1,   1.000000,    0.547742, 1290053248.000000
CHDH_MOUSE,    0.161046,  0.123969,  0.198124, 16,  32.000000,    0.018539, 242545836032.000000
CHIL3_MOUSE,    0.028746,  0.002394,  0.055098, 1,   1.000000,    0.010251, 286985856.000000
CHLE_MOUSE,    4.201438,  2.372789,  6.030088, 1,   1.000000,    4.356936, 990766080.000000
CHM4B_MOUSE,    0.645313,  0.000000,  1.992846, 1,   1.000000,    0.342339, 1292455040.000000
CHMP6_MOUSE,   13.576644,  9.443060, 17.710228, 1,   1.000000,  105574.773438, 170090480.000000
CHRD1_MOUSE,    0.744023,  0.345901,  1.142145, 4,   4.000000,    0.199061, 3386613760.000000
CING_MOUSE,    0.293352,  0.217974,  0.368729, 3,   5.000000,    0.037689, 2913462528.000000
CISD1_MOUSE,    0.257645,  0.195939,  0.319352, 4,   6.000000,    0.030853, 120767873024.000000
CISD2_MOUSE,    0.208904,  0.064272,  0.353535, 1,   4.000000,    0.059108, 7444687360.000000
CISD3_MOUSE,    0.073224,  0.000000,  4.635983, 1,   1.000000,    0.075603, 1033858432.000000
CISY_MOUSE,    0.156835,  0.122761,  0.190908, 4,  15.000000,    0.017037, 168972861440.000000
CK054_MOUSE,    0.294767,  0.249147,  0.340386, 12,  22.000000,    0.022810, 288353878016.000000
CK5P3_MOUSE,    0.303126,  0.119929,  0.486322, 2,   2.000000,    0.091598, 1044169088.000000
CLC4F_MOUSE,    1.771950,  1.093860,  2.450039, 3,   3.000000,    0.339045, 4046152704.000000
CLCB_MOUSE,    0.062312,  0.000000,  5.372439, 1,   1.000000,    0.153613, 10771824640.000000
CLH1_MOUSE,    0.203920,  0.156646,  0.251195, 39,  98.000000,    0.023637, 796376432640.000000
CLIC1_MOUSE,    0.663445,  0.403078,  0.923812, 4,   4.000000,    0.130183, 3312720128.000000
CLIC4_MOUSE,    0.529063,  0.386981,  0.671146, 4,  11.000000,    0.071041, 28786825216.000000
CLPP_MOUSE,    0.183811,  0.072039,  0.295584, 3,   3.000000,    0.055886, 15405698048.000000
CLPT1_MOUSE,   11.596704,  9.709620, 13.483787, 2,   2.000000,    0.943542, 1023659136.000000
CLPX_MOUSE,    1.026686,  0.224381,  1.828992, 4,  10.000000,    0.401153, 15868507136.000000
CLU_MOUSE,    1.198552,  0.712287,  1.684817, 4,  18.000000,    0.243132, 33904916480.000000
CLYBL_MOUSE,    0.139680,  0.094706,  0.184653, 3,  10.000000,    0.022487, 42477056000.000000
CMAH_MOUSE,    2.608807,  0.337782,  4.879831, 1,   1.000000,    5.095135, 229215824.000000
CMBL_MOUSE,    0.237275,  0.205700,  0.268849, 6,  14.000000,    0.015787, 70412959744.000000
CMC1_MOUSE,    0.245524,  0.184087,  0.306962, 9,  18.000000,    0.030719, 153375817728.000000
CMC2_MOUSE,    0.195646,  0.145874,  0.245417, 25,  44.000000,    0.024886, 721389355008.000000
CMLO1_MOUSE,    0.555454,  0.320440,  0.790467, 1,   1.000000,    0.096045, 5082500096.000000
CMTD1_MOUSE,    0.299352,  0.262317,  0.336387, 2,   2.000000,    0.018517, 2972673536.000000
CNBP_MOUSE,    1.739126,  0.777071,  2.701181, 1,   1.000000,    1.053564, 3280171776.000000
CNDP2_MOUSE,    0.235571,  0.166806,  0.304336, 7,  16.000000,    0.034382, 52584464384.000000
CNN3_MOUSE,    0.869590,  0.231719,  1.507461, 2,   2.000000,    0.318935, 3232937984.000000
CNPY2_MOUSE,    0.971175,  0.156678,  1.785671, 2,   7.000000,    0.407248, 22015805440.000000
CO1A1_MOUSE,    0.223148,  0.205279,  0.241018, 4,   4.000000,    0.008935, 9148776448.000000
CO3_MOUSE,    2.200385,  0.106815,  4.293955, 10,  30.000000,    1.046785, 149504212992.000000
CO4A1_MOUSE,    2.919990,  2.618106,  3.221873, 4,   4.000000,    0.150942, 5930121216.000000
CO4A2_MOUSE,    0.068420,  0.046220,  0.090620, 2,   5.000000,    0.011100, 3672043776.000000
CO4B_MOUSE,    2.474762,  0.000000,  5.573740, 4,  12.000000,    1.549489, 16474205184.000000
CO5_MOUSE,    0.874503,  0.306982,  1.442025, 2,   2.000000,    0.283761, 299953536.000000
CO6A1_MOUSE,    0.009612,  0.003857,  0.015368, 4,  10.000000,    0.002878, 32073717760.000000
CO6A2_MOUSE,    0.004488,  0.000000,  0.018484, 4,  11.000000,    0.006998, 12230896640.000000
CO8B_MOUSE,   17.735830, 16.155031, 19.316629, 2,   2.000000,    0.790399, 2837978624.000000
CO8G_MOUSE,   11.613998,  0.000000,26976.884766, 3,   4.000000,  13482.635742, 8095169536.000000
CO9_MOUSE,    3.588845,  1.156400,  6.021291, 1,   1.000000,    7.154027, 77533856.000000
COA7_MOUSE,    0.368129,  0.000000,  7.287467, 1,   1.000000,    0.557090, 138494608.000000
COASY_MOUSE,    0.345009,  0.271249,  0.418769, 8,  17.000000,    0.036880, 101548548096.000000
COBL1_MOUSE,    1.028127,  0.465009,  1.591246, 2,   8.000000,    0.281559, 5544631808.000000
COEA1_MOUSE,    0.017605,  0.000000,  0.059396, 5,   5.000000,    0.020895, 1827418496.000000
COF1_MOUSE,    0.467847,  0.352638,  0.583055, 5,  14.000000,    0.057604, 194135670784.000000
COF2_MOUSE,    0.483305,  0.385554,  0.581056, 2,   5.000000,    0.048876, 11171659776.000000
COIA1_MOUSE,    3.587109,  1.873908,  5.300309, 2,   2.000000,    0.856600, 2731458560.000000
COMT_MOUSE,    0.508710,  0.390942,  0.626477, 12,  26.000000,    0.058884, 429497417728.000000
COPA_MOUSE,    0.423431,  0.308055,  0.538808, 11,  36.000000,    0.057688, 127066316800.000000
COPB2_MOUSE,    0.510727,  0.296123,  0.725331, 4,  21.000000,    0.107302, 61056344064.000000
COPB_MOUSE,    0.411948,  0.319766,  0.504130, 8,  19.000000,    0.046091, 114279104512.000000
COPD_MOUSE,    0.603452,  0.357307,  0.849597, 3,   7.000000,    0.123072, 15330080768.000000
COPE_MOUSE,    0.792526,  0.561891,  1.023160, 2,   6.000000,    0.115317, 13476702208.000000
COPG1_MOUSE,    0.526126,  0.332599,  0.719653, 13,  33.000000,    0.096763, 66442080256.000000
COPG2_MOUSE,    1.116834,  0.000000,  2.452144, 1,   4.000000,    0.678469, 2067659392.000000
COPT1_MOUSE,    1.320766,  0.087545,  2.553988, 2,   2.000000,    0.616611, 4514474496.000000
COPZ1_MOUSE,    0.682847,  0.181105,  1.184590, 3,   3.000000,    0.250871, 3809453824.000000
COQ6_MOUSE,    0.207143,  0.113927,  0.300359, 4,   7.000000,    0.046608, 11697929216.000000
COQ7_MOUSE,    0.368371,  0.186868,  0.549874, 3,   3.000000,    0.090752, 7632890880.000000
COQ8A_MOUSE,    0.964164,  0.502882,  1.425445, 2,  13.000000,    0.230641, 65241448448.000000
COQ9_MOUSE,    0.251568,  0.212058,  0.291079, 3,   4.000000,    0.019755, 19498577920.000000
COR1A_MOUSE,    1.013936,  0.112589,  1.915283, 1,   4.000000,    0.368361, 2235682560.000000
COR1B_MOUSE,    0.159085,  0.125717,  0.192453, 4,   5.000000,    0.016684, 22028253184.000000
COR1C_MOUSE,    0.191136,  0.118223,  0.264049, 1,   5.000000,    0.028364, 11127325696.000000
CORO7_MOUSE,    0.093893,  0.063746,  0.124040, 1,   5.000000,    0.012749, 6071154688.000000
COTL1_MOUSE,    0.158568,  0.092531,  0.224605, 1,   1.000000,    0.026988, 2060708864.000000
COX15_MOUSE,    0.449881,  0.155320,  0.744442, 3,   3.000000,    0.147280, 2090744576.000000
COX1_MOUSE,    0.213694,  0.149803,  0.277585, 2,   6.000000,    0.031946, 78939127808.000000
COX20_MOUSE,    9.266288,  8.242922, 10.289654, 1,   1.000000,  20255148.000000, 263977248.000000
COX2_MOUSE,    0.159055,  0.118843,  0.199267, 6,  15.000000,    0.020106, 599215636480.000000
COX3_MOUSE,    0.074479,  0.007862,  0.141097, 1,   1.000000,    0.020933, 241783392.000000
COX41_MOUSE,    0.159023,  0.133711,  0.184335, 6,  17.000000,    0.012656, 541787226112.000000
COX5A_MOUSE,    0.188023,  0.146980,  0.229066, 2,   6.000000,    0.020521, 47770177536.000000
COX5B_MOUSE,    0.123431,  0.084561,  0.162301, 3,   6.000000,    0.019435, 18496634880.000000
COX6C_MOUSE,    0.143007,  0.106378,  0.179635, 8,   9.000000,    0.018314, 101726044160.000000
COX7R_MOUSE,    1.182434,  0.178787,  2.186082, 1,   1.000000,    0.578344, 1115780992.000000
CP17A_MOUSE,    4.229984,  3.370377,  5.089592, 1,   1.000000,  36195.375000, 68557640.000000
CP1A2_MOUSE,    1.085684,  0.604419,  1.566948, 10,  32.000000,    0.240632, 299782635520.000000
CP20A_MOUSE,    0.067574,  0.000000,  4.674026, 1,   1.000000,    0.071542, 199837376.000000
CP237_MOUSE,    0.840610,  0.362407,  1.318813, 8,  26.000000,    0.239101, 360737308672.000000
CP240_MOUSE,    0.980220,  0.368129,  1.592310, 6,  13.000000,    0.306045, 115673030656.000000
CP254_MOUSE,    0.650148,  0.451605,  0.848691, 7,  14.000000,    0.099272, 127250948096.000000
CP255_MOUSE,    0.073215,  0.000000,  0.214926, 2,   2.000000,    0.070856, 2502028544.000000
CP270_MOUSE,    1.274169,  0.592212,  1.956127, 7,  20.000000,    0.340979, 62388224000.000000
CP27A_MOUSE,    0.417048,  0.329091,  0.505005, 8,  17.000000,    0.043979, 253949509632.000000
CP2A4_MOUSE,    1.553818,  1.271172,  1.836463, 3,  10.000000,    0.141323, 78569324544.000000
CP2A5_MOUSE,    1.742120,  0.059033,  3.425207, 5,  16.000000,    0.841544, 72703066112.000000
CP2AC_MOUSE,    0.718392,  0.480117,  0.956667, 16,  33.000000,    0.119138, 408688033792.000000
CP2CN_MOUSE,    2.073216,  1.331018,  2.815414, 8,  14.000000,    0.371099, 152568971264.000000
CP2CT_MOUSE,    0.863202,  0.516109,  1.210296, 16,  27.000000,    0.173547, 744612102144.000000
CP2D9_MOUSE,    1.010626,  0.735656,  1.285596, 12,  28.000000,    0.137485, 475157168128.000000
CP2DA_MOUSE,    0.731768,  0.528644,  0.934892, 15,  27.000000,    0.101562, 633336233984.000000
CP2DB_MOUSE,    0.531179,  0.358817,  0.703541, 3,   3.000000,    0.086181, 15822940160.000000
CP2DQ_MOUSE,    0.843406,  0.551450,  1.135363, 14,  23.000000,    0.145978, 378834124800.000000
CP2E1_MOUSE,    1.199921,  0.443936,  1.955906, 7,  20.000000,    0.377993, 549003329536.000000
CP2F2_MOUSE,    0.869942,  0.497762,  1.242122, 18,  32.000000,    0.186090, 724175159296.000000
CP2J5_MOUSE,    1.083932,  0.502832,  1.665032, 9,  15.000000,    0.290550, 42001281024.000000
CP341_MOUSE,    1.053028,  0.000000,  2.686535, 4,  13.000000,    0.816754, 119112294400.000000
CP3AB_MOUSE,    1.781856,  1.025138,  2.538574, 6,  26.000000,    0.378359, 585142894592.000000
