Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
ATP5E_MOUSE,    0.040845,  0.014281,  0.067409, 1,   1.000000,    0.009568, 5682443264.000000
ATP5H_MOUSE,    0.079606,  0.075091,  0.084122, 19,  22.000000,    0.002258, 96002121728.000000
ATP5I_MOUSE,    0.062520,  0.058449,  0.066590, 5,   5.000000,    0.002035, 27401529344.000000
ATP5J_MOUSE,    0.082621,  0.076780,  0.088461, 6,   8.000000,    0.002889, 24591699968.000000
ATP5L_MOUSE,    0.061258,  0.056957,  0.065558, 4,   8.000000,    0.002150, 12451325952.000000
ATP68_MOUSE,    0.132817,  0.111681,  0.153954, 2,   2.000000,    0.012088, 5441982464.000000
ATP6_MOUSE,    0.054833,  0.045508,  0.064157, 4,   5.000000,    0.004599, 609518528.000000
ATP8_MOUSE,    0.028861,  0.010770,  0.046951, 1,   1.000000,    0.006516, 715510912.000000
ATPA_MOUSE,    0.087920,  0.082829,  0.093012, 58,  66.000000,    0.002546, 890108444672.000000
ATPB_MOUSE,    0.084395,  0.080069,  0.088722, 58,  70.000000,    0.002163, 1298711969792.000000
ATPD_MOUSE,    0.075367,  0.070599,  0.080135, 10,  13.000000,    0.002384, 45117734912.000000
ATPF1_MOUSE,    0.161819,  0.086022,  0.237616, 1,   1.000000,    0.023817, 135088816.000000
ATPG_MOUSE,    0.065959,  0.061790,  0.070127, 10,  16.000000,    0.002062, 100659363840.000000
ATPK_MOUSE,    0.064630,  0.060291,  0.068970, 3,   4.000000,    0.002170, 27457787904.000000
ATPMK_MOUSE,    0.074499,  0.061706,  0.087291, 1,   5.000000,    0.005812, 14094442496.000000
ATPO_MOUSE,    0.063425,  0.060049,  0.066801, 18,  22.000000,    0.001688, 110368317440.000000
AUHM_MOUSE,    0.080223,  0.075198,  0.085248, 4,   7.000000,    0.002513, 4338239488.000000
B2L13_MOUSE,    0.113257,  0.100705,  0.125809, 3,   3.000000,    0.006276, 670153536.000000
B2MG_MOUSE,    0.615665,  0.527465,  0.703864, 3,   3.000000,    0.044100, 1613472640.000000
B3AT_MOUSE,    0.023107,  0.019446,  0.026769, 4,  11.000000,    0.001831, 9407908864.000000
BABA2_MOUSE,    0.255956,  0.100553,  0.411359, 1,   1.000000,    0.012230, 5297159.000000
BACH_MOUSE,    0.078998,  0.011774,  0.146222, 2,   2.000000,    0.022534, 53664356.000000
BAF_MOUSE,    0.188893,  0.170662,  0.207124, 2,   2.000000,    0.008448, 440622016.000000
BAIP2_MOUSE,    0.049963,  0.022073,  0.077853, 1,   1.000000,    0.012094, 193652576.000000
BAP31_MOUSE,    0.263939,  0.240158,  0.287719, 4,   6.000000,    0.011890, 4291587840.000000
BASI_MOUSE,    0.174829,  0.154913,  0.194744, 7,   8.000000,    0.009958, 11164812288.000000
BAX_MOUSE,    0.060088,  0.052212,  0.067964, 2,   2.000000,    0.002654, 209408784.000000
BCAM_MOUSE,    0.062492,  0.051405,  0.073579, 4,  13.000000,    0.005543, 3185729280.000000
BCAT2_MOUSE,    0.035509,  0.032114,  0.038904, 7,  11.000000,    0.001697, 13901086720.000000
BCKD_MOUSE,    0.149168,  0.129552,  0.168785, 2,   2.000000,    0.007900, 273522848.000000
BCS1_MOUSE,    0.121997,  0.000000,  0.435983, 1,   1.000000,    0.028895, 11887702.000000
BDH2_MOUSE,    0.153902,  0.139903,  0.167901, 5,  10.000000,    0.006999, 20200544256.000000
BDH_MOUSE,    0.092456,  0.087252,  0.097661, 13,  18.000000,    0.002602, 29445285888.000000
BGAL_MOUSE,    0.878358,  0.829795,  0.926921, 2,   4.000000,    0.024281, 690354560.000000
BGH3_MOUSE,    0.159287,  0.145238,  0.173335, 3,   3.000000,    0.007024, 666337344.000000
BGLR_MOUSE,    0.189566,  0.095975,  0.283158, 2,   2.000000,    0.030048, 317345152.000000
BI1_MOUSE,    0.460754,  0.274717,  0.646791, 1,   1.000000,    0.072372, 222949056.000000
BID_MOUSE,    0.397535,  0.372292,  0.422778, 1,   1.000000,    0.007932, 159335216.000000
BIEA_MOUSE,    0.158920,  0.140797,  0.177044, 6,   9.000000,    0.009062, 7065248256.000000
BIG1_MOUSE,    0.550319,  0.000000,  2.917422, 1,   1.000000,    0.435409, 29874864.000000
BIP_MOUSE,    0.287506,  0.261003,  0.314010, 23,  35.000000,    0.013252, 93640704000.000000
BLMH_MOUSE,    0.157597,  0.143940,  0.171255, 4,   8.000000,    0.006829, 3269718528.000000
BLVRB_MOUSE,    0.038733,  0.035205,  0.042261, 5,   9.000000,    0.001764, 6410520576.000000
BOLA1_MOUSE,    0.074315,  0.053528,  0.095103, 2,   2.000000,    0.010394, 82338712.000000
BOLA3_MOUSE,    0.000012,  0.000000,  0.006895, 2,   2.000000,    0.003442, 120752408.000000
BPHL_MOUSE,    0.114285,  0.108695,  0.119875, 18,  23.000000,    0.002795, 90103111680.000000
BPIA2_MOUSE,    0.004413,  0.003449,  0.005378, 2,   2.000000,    0.000476, 839170752.000000
BPNT1_MOUSE,    0.148763,  0.137541,  0.159985, 16,  22.000000,    0.005611, 24971382784.000000
BRK1_MOUSE,    0.232315,  0.194784,  0.269847, 1,   1.000000,    0.016275, 227898736.000000
BSND_MOUSE,    0.059914,  0.054719,  0.065108, 4,   5.000000,    0.002597, 1977415552.000000
BT3L4_MOUSE,    0.151055,  0.138759,  0.163352, 4,   4.000000,    0.005119, 891364928.000000
BTD_MOUSE,    0.108258,  0.090875,  0.125641, 2,   2.000000,    0.008691, 414323872.000000
BTF3_MOUSE,    0.560335,  0.513871,  0.606799, 3,   3.000000,    0.023232, 432887008.000000
BUB3_MOUSE,    0.239548,  0.200316,  0.278780, 4,   5.000000,    0.019616, 588487360.000000
BZW1_MOUSE,    0.368652,  0.318969,  0.418335, 2,   2.000000,    0.015027, 810797952.000000
C1QBP_MOUSE,    0.092851,  0.087841,  0.097861, 3,   6.000000,    0.002505, 8070371328.000000
C1QB_MOUSE,    0.044962,  0.000000,  3.121763, 1,   1.000000,    0.031235, 94386776.000000
C1TC_MOUSE,    0.131202,  0.118715,  0.143690, 22,  35.000000,    0.006245, 36377124864.000000
C2C2L_MOUSE,    3.005955,  1.921982,  4.089928, 1,   1.000000,    4.863638, 1342140800.000000
C560_MOUSE,    0.056558,  0.051151,  0.061966, 6,  10.000000,    0.002704, 11737845760.000000
CAB39_MOUSE,    0.162008,  0.053929,  0.270086, 3,   3.000000,    0.021605, 261736528.000000
CACP_MOUSE,    0.067334,  0.059776,  0.074891, 9,  15.000000,    0.003779, 9139848192.000000
CAD16_MOUSE,    0.071891,  0.065567,  0.078215, 25,  40.000000,    0.003146, 67585658880.000000
CADH1_MOUSE,    0.236770,  0.214429,  0.259111, 4,   9.000000,    0.011170, 2220297728.000000
CADM1_MOUSE,    0.037388,  0.031712,  0.043063, 1,   4.000000,    0.002509, 825382080.000000
CAF17_MOUSE,    0.096383,  0.084643,  0.108122, 3,   3.000000,    0.005870, 624496384.000000
CAH12_MOUSE,    0.240809,  0.209710,  0.271908, 4,   5.000000,    0.015549, 1691422720.000000
CAH14_MOUSE,    0.523470,  0.487555,  0.559384, 3,   3.000000,    0.017957, 710914752.000000
CAH15_MOUSE,    0.312481,  0.205407,  0.419555, 3,   3.000000,    0.011707, 151191424.000000
CAH1_MOUSE,    0.014059,  0.012262,  0.015857, 4,   6.000000,    0.000899, 3961963520.000000
CAH2_MOUSE,    0.051026,  0.047280,  0.054773, 15,  20.000000,    0.001873, 51817758720.000000
CAH3_MOUSE,    0.108561,  0.095251,  0.121871, 8,  11.000000,    0.006322, 4718624768.000000
CAH4_MOUSE,    0.348689,  0.256452,  0.440926, 3,   3.000000,    0.046118, 581531840.000000
CAH5B_MOUSE,    0.283907,  0.234944,  0.332869, 2,   2.000000,    0.024481, 78788096.000000
CALB1_MOUSE,    0.155923,  0.144002,  0.167844, 15,  23.000000,    0.005960, 56349429760.000000
CALL4_MOUSE,    0.431566,  0.243963,  0.619169, 1,   1.000000,    0.082931, 310748960.000000
CALM1_MOUSE,    0.157810,  0.148049,  0.167571, 8,  12.000000,    0.004880, 21270716416.000000
CALR_MOUSE,    0.247958,  0.230833,  0.265083, 13,  19.000000,    0.008563, 36392816640.000000
CALU_MOUSE,    0.300665,  0.262480,  0.338850, 5,   6.000000,    0.019092, 2008322688.000000
CALX_MOUSE,    0.280571,  0.251942,  0.309201, 9,  16.000000,    0.014315, 20556552192.000000
CAN1_MOUSE,    0.108473,  0.061664,  0.155282, 3,   4.000000,    0.012305, 109513672.000000
CAN2_MOUSE,    0.061040,  0.055140,  0.066940, 5,  10.000000,    0.002950, 3026529792.000000
CAND1_MOUSE,    0.125052,  0.109728,  0.140376, 12,  17.000000,    0.007662, 3804255488.000000
CAP1_MOUSE,    0.154943,  0.141081,  0.168806, 17,  21.000000,    0.007055, 10746639360.000000
CAPG_MOUSE,    0.109296,  0.102250,  0.116342, 4,   5.000000,    0.003523, 44059885568.000000
CAPR1_MOUSE,    0.291023,  0.210039,  0.372007, 3,   3.000000,    0.040492, 835441024.000000
CAPZB_MOUSE,    0.131369,  0.113168,  0.149569, 5,   9.000000,    0.009100, 4845899776.000000
CASP6_MOUSE,    0.140672,  0.123204,  0.158139, 2,   2.000000,    0.008734, 200629776.000000
CASP8_MOUSE,    0.256360,  0.000000,  0.858396, 1,   1.000000,    0.125980, 60944764.000000
CATA_MOUSE,    0.155255,  0.142424,  0.168086, 38,  47.000000,    0.006285, 202624843776.000000
CATB_MOUSE,    0.353556,  0.285515,  0.421598, 13,  19.000000,    0.034021, 17961799680.000000
CATC_MOUSE,    0.267487,  0.235088,  0.299886, 1,   1.000000,    0.007530, 2803994112.000000
CATD_MOUSE,    0.195524,  0.175771,  0.215277, 6,   9.000000,    0.009876, 17727584256.000000
CATF_MOUSE,    0.042316,  0.000000,  2.680598, 1,   1.000000,    0.012081, 19680792.000000
CATH_MOUSE,    0.122184,  0.102102,  0.142265, 6,  12.000000,    0.010041, 9032657920.000000
CATL1_MOUSE,    0.918775,  0.865704,  0.971845, 3,   4.000000,    0.026535, 595744960.000000
CATS_MOUSE,    3.369640,  3.196689,  3.542592, 2,   2.000000,    0.051092, 37442348.000000
CATZ_MOUSE,    0.210711,  0.185673,  0.235748, 4,   4.000000,    0.012772, 1053516288.000000
CAV1_MOUSE,    0.072732,  0.067289,  0.078175, 2,   4.000000,    0.002367, 386821280.000000
CAVN1_MOUSE,    0.489362,  0.457638,  0.521086, 2,   4.000000,    0.015862, 670471360.000000
CAVN2_MOUSE,    0.630886,  0.590275,  0.671497, 2,   2.000000,    0.020305, 688855424.000000
CAZA1_MOUSE,    0.119133,  0.070930,  0.167336, 3,   5.000000,    0.014623, 1889961088.000000
CAZA2_MOUSE,    0.155220,  0.136827,  0.173613, 6,   9.000000,    0.009434, 5294065664.000000
CB39L_MOUSE,    1.259812,  1.259812,  1.259812, 1,   1.000000,         inf, 55054188.000000
CBG_MOUSE,    0.279354,  0.198162,  0.360546, 1,   1.000000,    0.031585, 131984568.000000
CBPA3_MOUSE,    0.029238,  0.004906,  0.053570, 1,   1.000000,    0.007646, 15191499.000000
CBPM_MOUSE,    0.204646,  0.182767,  0.226526, 4,   6.000000,    0.010940, 634073920.000000
CBPQ_MOUSE,    0.330424,  0.288974,  0.371873, 5,   8.000000,    0.020725, 2178148608.000000
CBR1_MOUSE,    0.112074,  0.100481,  0.123667, 8,  14.000000,    0.005796, 14187667456.000000
CBR4_MOUSE,    0.075303,  0.068648,  0.081957, 4,   7.000000,    0.003327, 3189684992.000000
CBS_MOUSE,    0.098594,  0.080316,  0.116873, 3,  10.000000,    0.009139, 3800575488.000000
CBX1_MOUSE,    0.128429,  0.111765,  0.145092, 3,   3.000000,    0.008332, 4647402496.000000
CBX3_MOUSE,    0.176207,  0.140200,  0.212213, 3,   4.000000,    0.020798, 3139045120.000000
CBX5_MOUSE,    0.004896,  0.000000,  2.627288, 1,   1.000000,    0.005473, 106811352.000000
CC50A_MOUSE,    0.065494,  0.006557,  0.124430, 1,   1.000000,    0.013698, 32542262.000000
CC90B_MOUSE,    0.080255,  0.074718,  0.085792, 3,   4.000000,    0.002769, 1553825408.000000
CCD22_MOUSE,    0.096137,  0.081048,  0.111227, 2,   2.000000,    0.006462, 158975888.000000
CCD47_MOUSE,    0.685556,  0.583768,  0.787344, 2,   5.000000,    0.050894, 293015008.000000
CCHL_MOUSE,    0.072282,  0.059924,  0.084639, 3,   3.000000,    0.006179, 718715136.000000
CD151_MOUSE,    0.209182,  0.194798,  0.223567, 2,   4.000000,    0.007192, 594422784.000000
CD166_MOUSE,    0.010197,  0.000000,  1.601473, 1,   1.000000,    0.022261, 550486400.000000
CD2AP_MOUSE,    0.256517,  0.237587,  0.275448, 3,   3.000000,    0.009465, 670911680.000000
CD36_MOUSE,    0.328951,  0.277210,  0.380692, 3,   5.000000,    0.025870, 1976619008.000000
CD47_MOUSE,    1.250050,  1.238138,  1.261961, 3,   3.000000,    0.005956, 3066162176.000000
CD63_MOUSE,    0.547092,  0.457081,  0.637102, 1,   1.000000,    0.039033, 2442473728.000000
CD81_MOUSE,    0.141072,  0.139269,  0.142875, 3,   3.000000,    0.000901, 1264765440.000000
CD82_MOUSE,    0.113176,  0.090087,  0.136265, 1,   1.000000,    0.009764, 2066217472.000000
CDC37_MOUSE,    0.330881,  0.292400,  0.369361, 2,   2.000000,    0.019240, 1206342656.000000
CDC42_MOUSE,    0.178481,  0.158524,  0.198437, 6,  11.000000,    0.009978, 10178759680.000000
CDD_MOUSE,    0.202154,  0.184132,  0.220176, 9,  12.000000,    0.009011, 11207739392.000000
CDHR2_MOUSE,    0.197237,  0.174517,  0.219958, 3,   4.000000,    0.011360, 452979360.000000
CDHR5_MOUSE,    0.120045,  0.082594,  0.157496, 3,   4.000000,    0.017488, 452704480.000000
CDIPT_MOUSE,    0.395709,  0.000000,  2.545036, 1,   1.000000,    0.187887, 114547000.000000
CDS2_MOUSE,    0.194483,  0.171946,  0.217020, 2,   2.000000,    0.011269, 60956324.000000
CELF1_MOUSE,    0.755233,  0.743866,  0.766600, 2,   2.000000,    0.005683, 205799472.000000
CENPV_MOUSE,    0.055898,  0.050357,  0.061440, 4,   8.000000,    0.002771, 2315917824.000000
CERT_MOUSE,    0.147103,  0.121343,  0.172862, 2,   2.000000,    0.010525, 56568656.000000
CERU_MOUSE,    0.146298,  0.126528,  0.166069, 6,  15.000000,    0.009885, 5463523328.000000
CFAB_MOUSE,    0.594668,  0.594311,  0.595026, 2,   4.000000,    0.000179, 3822023936.000000
CFAH_MOUSE,    0.466023,  0.399479,  0.532568, 4,  12.000000,    0.033272, 2643103488.000000
CGL_MOUSE,    0.214640,  0.198025,  0.231255, 10,  13.000000,    0.008262, 18452109312.000000
CGNL1_MOUSE,    0.157130,  0.087151,  0.227108, 1,   5.000000,    0.028599, 609949760.000000
CH082_MOUSE,    0.059277,  0.056238,  0.062316, 2,   2.000000,    0.001519, 2411330560.000000
CH10_MOUSE,    0.098269,  0.092247,  0.104290, 5,   6.000000,    0.003011, 95133007872.000000
CH1B1_MOUSE,    0.353935,  0.300238,  0.407631, 1,   1.000000,    0.020889, 127145192.000000
CH60_MOUSE,    0.093899,  0.088743,  0.099055, 51,  63.000000,    0.002578, 346125697024.000000
CHCH2_MOUSE,    1.133778,  0.915496,  1.352060, 2,   2.000000,    0.109141, 841536320.000000
CHCH5_MOUSE,    0.172797,  0.147297,  0.198298, 1,   1.000000,    0.009920, 136653504.000000
CHCH7_MOUSE,    0.192007,  0.007216,  0.376798, 1,   1.000000,    0.058066, 42770680.000000
CHDH_MOUSE,    0.086529,  0.079117,  0.093942, 22,  35.000000,    0.003709, 34882510848.000000
CHIL3_MOUSE,    0.257337,  0.210759,  0.303914, 3,   3.000000,    0.023035, 148181424.000000
CHM4B_MOUSE,    0.301000,  0.137366,  0.464635, 1,   1.000000,    0.072336, 193744096.000000
CHMP3_MOUSE,    0.242515,  0.059699,  0.425331, 1,   1.000000,    0.065845, 600280512.000000
CHP1_MOUSE,    0.106247,  0.000000,  0.222250, 3,   3.000000,    0.020823, 127457104.000000
CHPT1_MOUSE,    0.254904,  0.209930,  0.299877, 1,   1.000000,    0.010452, 1212829440.000000
CHRD1_MOUSE,    0.377397,  0.000000,  1.082451, 1,   1.000000,    0.171410, 108128376.000000
CIA30_MOUSE,    0.601455,  0.537723,  0.665187, 2,   2.000000,    0.017323, 467348768.000000
CISD1_MOUSE,    0.104139,  0.097317,  0.110960, 8,   9.000000,    0.003411, 21956943872.000000
CISD2_MOUSE,    0.231987,  0.180511,  0.283462, 1,   1.000000,    0.018540, 248941072.000000
CISD3_MOUSE,    0.126369,  0.081979,  0.170760, 2,   2.000000,    0.022195, 149251376.000000
CISY_MOUSE,    0.062531,  0.057671,  0.067390, 13,  20.000000,    0.002416, 26309957632.000000
CK054_MOUSE,    0.192604,  0.176757,  0.208451, 21,  24.000000,    0.007986, 69129551872.000000
CKLF4_MOUSE,    0.277217,  0.210292,  0.344143, 1,   1.000000,    0.030036, 387479104.000000
CKLF6_MOUSE,    0.252951,  0.121474,  0.384428, 1,   1.000000,    0.059007, 496893984.000000
CLCA_MOUSE,    0.168319,  0.140628,  0.196010, 4,   6.000000,    0.009657, 2113283840.000000
CLCB_MOUSE,    0.091688,  0.082974,  0.100401, 4,   5.000000,    0.004357, 2271197696.000000
CLCC1_MOUSE,    0.371234,  0.000000,  2.525552, 1,   1.000000,    0.095701, 31479128.000000
CLCKA_MOUSE,    0.095858,  0.027852,  0.163863, 1,   1.000000,    0.028759, 387113280.000000
CLD2_MOUSE,    1.233187,  1.145698,  1.320677, 2,   2.000000,    0.043745, 171900192.000000
CLH1_MOUSE,    0.105397,  0.098470,  0.112325, 94, 116.000000,    0.003457, 191359270912.000000
CLIC1_MOUSE,    0.074370,  0.069599,  0.079141, 9,  13.000000,    0.002385, 17890093056.000000
CLIC4_MOUSE,    0.147952,  0.134639,  0.161265, 9,  14.000000,    0.006657, 10504393728.000000
CLIC5_MOUSE,    0.084905,  0.072930,  0.096880, 3,   5.000000,    0.005987, 2476356352.000000
CLPP_MOUSE,    0.098217,  0.090432,  0.106002, 3,   7.000000,    0.003892, 4851706368.000000
CLPT1_MOUSE,    0.390430,  0.120770,  0.660089, 1,   1.000000,    0.084733, 14670203.000000
CLPX_MOUSE,    0.573710,  0.492438,  0.654982, 4,   6.000000,    0.040636, 1410291456.000000
CLTRN_MOUSE,    0.630303,  0.586973,  0.673633, 4,   5.000000,    0.021665, 7251020288.000000
CLUS_MOUSE,    0.085201,  0.068101,  0.102301, 4,  11.000000,    0.008550, 2988247552.000000
CLU_MOUSE,    0.434961,  0.342667,  0.527255, 1,   5.000000,    0.041422, 3107886848.000000
CLYBL_MOUSE,    0.083640,  0.077721,  0.089559, 14,  20.000000,    0.002959, 16172980224.000000
CMBL_MOUSE,    0.175140,  0.162778,  0.187502, 8,  13.000000,    0.006181, 7767441920.000000
CMC1_MOUSE,    0.075031,  0.069906,  0.080155, 21,  30.000000,    0.002562, 22808975360.000000
CMC2_MOUSE,    0.078905,  0.071714,  0.086095, 23,  32.000000,    0.003547, 29889175552.000000
CMLO1_MOUSE,    0.329778,  0.284656,  0.374900, 3,   3.000000,    0.020009, 1190832000.000000
CMLO5_MOUSE,    0.191639,  0.000000,  1.164679, 1,   1.000000,    0.022302, 60364848.000000
CMPK2_MOUSE,    0.200369,  0.189186,  0.211553, 2,   5.000000,    0.005592, 1373650688.000000
CNBP_MOUSE,    0.267082,  0.227739,  0.306424, 6,   6.000000,    0.019671, 2736661504.000000
CNDP2_MOUSE,    0.184872,  0.169656,  0.200089, 24,  31.000000,    0.007557, 48590286848.000000
CNIH4_MOUSE,    0.326584,  0.242969,  0.410199, 1,   1.000000,    0.026274, 192187216.000000
CNN1_MOUSE,    0.021250,  0.017419,  0.025081, 1,   4.000000,    0.001719, 529427488.000000
CNN2_MOUSE,    0.138577,  0.124119,  0.153034, 3,   4.000000,    0.007229, 4871744000.000000
CNN3_MOUSE,    0.226339,  0.196232,  0.256446, 4,  10.000000,    0.015054, 6432452608.000000
CNPY2_MOUSE,    0.378743,  0.347827,  0.409659, 2,   4.000000,    0.015458, 9203564544.000000
CO1A1_MOUSE,    0.002833,  0.002111,  0.003555, 4,   6.000000,    0.000361, 13890525184.000000
CO1A2_MOUSE,    0.007330,  0.006963,  0.007697, 4,   6.000000,    0.000183, 9109867520.000000
CO3_MOUSE,    0.093778,  0.090136,  0.097419, 24,  50.000000,    0.001821, 36674396160.000000
CO4A1_MOUSE,    0.001264,  0.000541,  0.001987, 18,  31.000000,    0.000362, 81656020992.000000
CO4A2_MOUSE,    0.000003,  0.000000,  0.000464, 20,  23.000000,    0.000231, 49454682112.000000
CO4A3_MOUSE,    0.000001,  0.000000,  0.000256, 7,  23.000000,    0.000128, 23211884544.000000
CO4A4_MOUSE,    0.000001,  0.000000,  0.000400, 6,  14.000000,    0.000200, 8629643264.000000
CO4B_MOUSE,    0.052669,  0.044406,  0.060932, 4,   8.000000,    0.004131, 1246202112.000000
CO5_MOUSE,    0.074251,  0.060460,  0.088043, 3,   3.000000,    0.006532, 38717480.000000
CO6A1_MOUSE,    0.002236,  0.001580,  0.002891, 13,  31.000000,    0.000328, 51706032128.000000
CO6A2_MOUSE,    0.000919,  0.000497,  0.001341, 10,  26.000000,    0.000211, 31579056128.000000
CO6A5_MOUSE,    0.142043,  0.141749,  0.142338, 2,   2.000000,    0.000147, 140797856.000000
CO8A_MOUSE,    0.037321,  0.025201,  0.049441, 1,   1.000000,    0.004953, 111242368.000000
CO8B_MOUSE,    0.024298,  0.023211,  0.025385, 3,   3.000000,    0.000535, 302625600.000000
CO8G_MOUSE,    0.135261,  0.121986,  0.148536, 2,   2.000000,    0.009478, 790747776.000000
CO9_MOUSE,    0.017509,  0.013953,  0.021064, 3,   9.000000,    0.001778, 2272438272.000000
COA3_MOUSE,    0.221779,  0.194735,  0.248823, 1,   1.000000,    0.009741, 907092608.000000
COA6_MOUSE,    0.013355,  0.009388,  0.017323, 2,   2.000000,    0.001979, 3250034176.000000
COASY_MOUSE,    0.186152,  0.168711,  0.203593, 8,  11.000000,    0.008721, 7499386368.000000
COBL1_MOUSE,    0.132404,  0.113357,  0.151451, 12,  19.000000,    0.009523, 4136854528.000000
COCA1_MOUSE,    0.039765,  0.030854,  0.048676, 3,   6.000000,    0.004456, 621530752.000000
COEA1_MOUSE,    0.041522,  0.037823,  0.045221, 14,  37.000000,    0.001850, 18973831168.000000
COF1_MOUSE,    0.186513,  0.169819,  0.203206, 10,  15.000000,    0.008347, 31380889600.000000
COF2_MOUSE,    0.197699,  0.166690,  0.228708, 3,   5.000000,    0.015505, 2439794432.000000
COFA1_MOUSE,    0.018602,  0.017870,  0.019334, 3,   5.000000,    0.000366, 1266087168.000000
COIA1_MOUSE,    0.080831,  0.072697,  0.088965, 10,  18.000000,    0.004067, 10632934400.000000
