Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
PAIRB_MOUSE,    0.326656,  0.268355,  0.384956, 4,   5.000000,    0.029150, 5519312384.000000
PAPS2_MOUSE,    0.272710,  0.207437,  0.337983, 11,  15.000000,    0.032637, 30632609792.000000
PAQR9_MOUSE,    0.310782,  0.149973,  0.471592, 1,   1.000000,    0.153036, 388836288.000000
PARK7_MOUSE,    0.167407,  0.144390,  0.190425, 11,  13.000000,    0.011509, 64541052928.000000
PARVA_MOUSE,    0.267635,  0.164534,  0.370735, 1,   1.000000,    0.037134, 500257472.000000
PAXI_MOUSE,    0.019055,  0.000000,  6.257869, 1,   1.000000,    0.157354, 11056444.000000
PBLD1_MOUSE,    0.186781,  0.164716,  0.208847, 11,  16.000000,    0.011033, 102389391360.000000
PBLD2_MOUSE,    0.136189,  0.102310,  0.170067, 5,  10.000000,    0.016939, 28818102272.000000
PCBP1_MOUSE,    0.424899,  0.320857,  0.528941, 7,  10.000000,    0.052021, 43033841664.000000
PCBP2_MOUSE,    0.308555,  0.222682,  0.394428, 3,   6.000000,    0.042936, 10147137536.000000
PCCA_MOUSE,    0.094855,  0.080107,  0.109603, 24,  27.000000,    0.007374, 60500123648.000000
PCCB_MOUSE,    0.085127,  0.069952,  0.100302, 13,  21.000000,    0.007587, 55665324032.000000
PCKGC_MOUSE,    1.238797,  0.835309,  1.642286, 11,  21.000000,    0.201744, 155746205696.000000
PCP_MOUSE,    0.146970,  0.108824,  0.185116, 2,   2.000000,    0.019073, 433763424.000000
PCY1A_MOUSE,    2.147674,  2.067301,  2.228048, 2,   2.000000,    0.040187, 1077000704.000000
PCY2_MOUSE,    0.285963,  0.229497,  0.342429, 11,  15.000000,    0.028233, 25581453312.000000
PCYOX_MOUSE,    0.696449,  0.467988,  0.924911, 2,   5.000000,    0.114231, 3117022720.000000
PDC6I_MOUSE,    0.368645,  0.212612,  0.524678, 5,  13.000000,    0.078017, 10425945088.000000
PDCD4_MOUSE,    6.743135,  5.609720,  7.876551, 1,   1.000000,  95920.476562, 251434528.000000
PDCD6_MOUSE,    3.266174,  3.084075,  3.448273, 2,   2.000000,    0.091050, 3091884800.000000
PDIA1_MOUSE,    0.250608,  0.206075,  0.295141, 38,  42.000000,    0.022267, 696320131072.000000
PDIA3_MOUSE,    0.257867,  0.212532,  0.303203, 23,  28.000000,    0.022668, 220033564672.000000
PDIA4_MOUSE,    0.204422,  0.158691,  0.250153, 9,  17.000000,    0.022865, 77967728640.000000
PDIA5_MOUSE,    0.091860,  0.076093,  0.107627, 8,  16.000000,    0.007884, 21640865792.000000
PDIA6_MOUSE,    0.236497,  0.196602,  0.276392, 12,  16.000000,    0.019948, 75605106688.000000
PDIP2_MOUSE,    0.000001,  0.000000,  8.815542, 1,   1.000000,    0.023361, 691528768.000000
PDLI1_MOUSE,    0.289210,  0.203291,  0.375129, 2,   2.000000,    0.042960, 622300416.000000
PDLI5_MOUSE,    0.231392,  0.170229,  0.292554, 3,   6.000000,    0.030581, 7074650624.000000
PDXK_MOUSE,    0.151500,  0.111799,  0.191202, 6,  11.000000,    0.019851, 41784242176.000000
PEBP1_MOUSE,    0.158928,  0.138138,  0.179717, 11,  15.000000,    0.010395, 111471992832.000000
PECR_MOUSE,    0.245104,  0.194900,  0.295308, 8,  15.000000,    0.025102, 60111724544.000000
PEF1_MOUSE,   14.746186, 11.655759, 17.836615, 1,   1.000000,  659370.250000, 762307072.000000
PEPD_MOUSE,    0.712028,  0.637525,  0.786531, 3,   3.000000,    0.037252, 5167228928.000000
PEPL1_MOUSE,    0.168936,  0.133124,  0.204748, 3,   4.000000,    0.017906, 9720848384.000000
PEX14_MOUSE,    0.197173,  0.079622,  0.314725, 2,   2.000000,    0.058776, 433476800.000000
PEX16_MOUSE,    0.549578,  0.327160,  0.771996, 2,   2.000000,    0.111209, 231278304.000000
PEX19_MOUSE,    0.964332,  0.667789,  1.260876, 1,   1.000000,    0.115360, 145319824.000000
PEX1_MOUSE,    0.290556,  0.145247,  0.435865, 1,   1.000000,    0.045660, 4307740160.000000
PEX5_MOUSE,    1.219913,  1.163147,  1.276678, 2,   4.000000,    0.028383, 592980928.000000
PEX6_MOUSE,    0.012365,  0.000000,  4.533052, 1,   1.000000,    0.016126, 43173220.000000
PEX7_MOUSE,    1.243804,  0.954330,  1.533277, 2,   2.000000,    0.144737, 321672256.000000
PFD2_MOUSE,    0.360605,  0.339126,  0.382085, 2,   2.000000,    0.010740, 3622668288.000000
PFKAL_MOUSE,    0.164334,  0.080412,  0.248256, 3,   4.000000,    0.041961, 1849502336.000000
PG12B_MOUSE,    0.292942,  0.254623,  0.331261, 3,   3.000000,    0.019159, 1664551936.000000
PGAM1_MOUSE,    0.163047,  0.134990,  0.191104, 16,  21.000000,    0.014028, 120124465152.000000
PGBM_MOUSE,    0.069222,  0.054376,  0.084067, 11,  29.000000,    0.007423, 19092973568.000000
PGGHG_MOUSE,    0.210168,  0.029644,  0.390692, 1,   1.000000,    0.056725, 27553908.000000
PGH1_MOUSE,    0.175015,  0.108076,  0.241953, 2,   2.000000,    0.033469, 259295152.000000
PGK1_MOUSE,    0.147197,  0.127939,  0.166456, 29,  34.000000,    0.009629, 302294269952.000000
PGM1_MOUSE,    0.151425,  0.127539,  0.175311, 36,  43.000000,    0.011943, 227960913920.000000
PGP_MOUSE,    0.119792,  0.088557,  0.151027, 5,   6.000000,    0.015617, 4274901248.000000
PGRC1_MOUSE,    0.324178,  0.243886,  0.404471, 3,   5.000000,    0.040146, 136030617600.000000
PGRC2_MOUSE,    0.306832,  0.202843,  0.410822, 2,   2.000000,    0.051995, 1140582400.000000
PGS2_MOUSE,    0.037090,  0.015467,  0.058712, 2,   2.000000,    0.010811, 696793984.000000
PGTA_MOUSE,    0.165054,  0.000000,  4.488638, 1,   1.000000,    0.039556, 61468184.000000
PH4H_MOUSE,    0.724840,  0.535856,  0.913824, 15,  21.000000,    0.094492, 129570070528.000000
PHB2_MOUSE,    0.100979,  0.087353,  0.114605, 12,  18.000000,    0.006813, 112931889152.000000
PHB_MOUSE,    0.101803,  0.088376,  0.115230, 15,  24.000000,    0.006714, 135054155776.000000
PHF5A_MOUSE,    0.081449,  0.000000,  2.206952, 1,   1.000000,    0.070676, 56810468.000000
PHLA1_MOUSE,    0.244505,  0.000000,  0.837030, 1,   1.000000,    0.130914, 383956864.000000
PHP14_MOUSE,    0.181645,  0.124698,  0.238593, 3,   3.000000,    0.028474, 968502080.000000
PHS2_MOUSE,    0.126662,  0.000000,  3.785460, 1,   1.000000,    0.087250, 119043608.000000
PHS_MOUSE,    0.199764,  0.168464,  0.231065, 4,   4.000000,    0.015650, 12507809792.000000
PI4KA_MOUSE,    0.131912,  0.000000,  3.337829, 1,   1.000000,    0.051557, 13769168.000000
PICAL_MOUSE,    0.314712,  0.216908,  0.412516, 4,   9.000000,    0.048902, 16047379456.000000
PIGR_MOUSE,    0.808579,  0.147678,  1.469481, 1,   1.000000,    0.238039, 75549992.000000
PIMT_MOUSE,    0.098123,  0.057537,  0.138709, 2,   2.000000,    0.020293, 627593024.000000
PIPNB_MOUSE,    0.667542,  0.271579,  1.063505, 2,   2.000000,    0.197982, 2099455488.000000
PIR_MOUSE,    0.231924,  0.199460,  0.264387, 2,   2.000000,    0.016232, 258493680.000000
PLAK_MOUSE,    0.272201,  0.212789,  0.331613, 3,   7.000000,    0.029706, 2172398080.000000
PLAP_MOUSE,    0.017141,  0.000000,  0.047473, 3,   3.000000,    0.015166, 925219456.000000
PLBL1_MOUSE,    0.171979,  0.146345,  0.197612, 2,   7.000000,    0.012817, 14071044096.000000
PLBL2_MOUSE,    0.861260,  0.567208,  1.155311, 3,   3.000000,    0.147026, 2732683264.000000
PLCB_MOUSE,    0.245736,  0.172980,  0.318492, 4,   4.000000,    0.036378, 2928179456.000000
PLEC_MOUSE,    0.175990,  0.112472,  0.239508, 5,  24.000000,    0.031759, 13513882624.000000
PLIN2_MOUSE,    1.053409,  0.930795,  1.176022, 2,  10.000000,    0.061307, 25881786368.000000
PLIN3_MOUSE,    0.472039,  0.249876,  0.694201, 1,   4.000000,    0.098208, 2364562176.000000
PLM_MOUSE,    1.126138,  0.713717,  1.538560, 2,   2.000000,    0.206211, 730662400.000000
PLPHP_MOUSE,    0.146151,  0.121206,  0.171095, 3,   3.000000,    0.012472, 6499159552.000000
PLSL_MOUSE,    0.191292,  0.151457,  0.231127, 15,  26.000000,    0.019917, 166031802368.000000
PLST_MOUSE,    0.138440,  0.091597,  0.185283, 7,  14.000000,    0.023422, 32960845824.000000
PMGE_MOUSE,    0.024122,  0.007424,  0.040820, 3,   3.000000,    0.008349, 347830624.000000
PMM2_MOUSE,    0.182378,  0.126400,  0.238356, 1,   1.000000,    0.022877, 1959457408.000000
PNCB_MOUSE,    0.160262,  0.133160,  0.187363, 6,  14.000000,    0.013551, 23999299584.000000
PNPH_MOUSE,    0.135626,  0.104836,  0.166416, 11,  18.000000,    0.015395, 53819301888.000000
PNPO_MOUSE,    0.191095,  0.162788,  0.219402, 6,   8.000000,    0.014154, 23302647808.000000
PNPT1_MOUSE,    0.074579,  0.019072,  0.130087, 1,   1.000000,    0.019992, 56279464.000000
PON1_MOUSE,    0.451832,  0.257305,  0.646359, 4,   8.000000,    0.097263, 11081333760.000000
PON2_MOUSE,    0.211698,  0.125169,  0.298228, 3,   3.000000,    0.043265, 1360777344.000000
PON3_MOUSE,    0.235954,  0.184211,  0.287697, 6,  12.000000,    0.025872, 36725403648.000000
PP1B_MOUSE,    0.652603,  0.528383,  0.776823, 4,   7.000000,    0.062110, 6198923264.000000
PP1G_MOUSE,    0.059071,  0.000000,  0.367701, 3,   3.000000,    0.154315, 1610313216.000000
PP1R7_MOUSE,    0.323260,  0.212635,  0.433884, 3,   3.000000,    0.055312, 1558189696.000000
PP2AA_MOUSE,    0.494203,  0.349439,  0.638967, 2,   4.000000,    0.072382, 3119581696.000000
PP6R3_MOUSE,    0.495776,  0.231167,  0.760385, 1,   1.000000,    0.083146, 114840704.000000
PPA5_MOUSE,    0.447066,  0.325949,  0.568183, 2,   2.000000,    0.060559, 1539493376.000000
PPA6_MOUSE,    0.000002,  0.000000,  0.058567, 3,   3.000000,    0.029283, 463582816.000000
PPAC_MOUSE,    0.220165,  0.180414,  0.259916, 2,   5.000000,    0.019876, 4917517824.000000
PPCE_MOUSE,    0.199029,  0.144219,  0.253840, 4,  11.000000,    0.027405, 19092338688.000000
PPCS_MOUSE,    0.139806,  0.065929,  0.213684, 3,   4.000000,    0.036939, 2274972928.000000
PPCT_MOUSE,    0.225946,  0.172912,  0.278980, 2,   2.000000,    0.026517, 1684470272.000000
PPGB_MOUSE,    0.218326,  0.171280,  0.265371, 6,  14.000000,    0.023523, 14802008064.000000
PPIA_MOUSE,    0.191112,  0.158886,  0.223338, 17,  21.000000,    0.016113, 423652851712.000000
PPIB_MOUSE,    0.195877,  0.157504,  0.234251, 5,   9.000000,    0.019187, 72003788800.000000
PPID_MOUSE,    0.183505,  0.123239,  0.243771, 2,   4.000000,    0.030133, 3918930432.000000
PPIF_MOUSE,    0.148177,  0.114385,  0.181969, 2,   5.000000,    0.016896, 5302155776.000000
PPM1A_MOUSE,    0.160216,  0.054573,  0.265860, 2,   2.000000,    0.052822, 1362572416.000000
PPM1B_MOUSE,    0.180019,  0.117482,  0.242556, 3,   3.000000,    0.031268, 3661126656.000000
PPR3B_MOUSE,    0.000442,  0.000000,  1.759787, 1,   1.000000,    0.017151, 512688864.000000
PPT1_MOUSE,    0.055981,  0.036705,  0.075257, 3,   3.000000,    0.009638, 4668185600.000000
PRDX1_MOUSE,    0.196143,  0.156434,  0.235853, 20,  26.000000,    0.019855, 978751324160.000000
PRDX2_MOUSE,    0.147282,  0.121910,  0.172655, 7,  11.000000,    0.012686, 85259665408.000000
PRDX3_MOUSE,    0.123168,  0.104800,  0.141536, 8,  16.000000,    0.009184, 86667132928.000000
PRDX4_MOUSE,    0.346817,  0.304531,  0.389104, 6,   9.000000,    0.021143, 14752983040.000000
PRDX5_MOUSE,    0.162356,  0.143493,  0.181219, 8,  10.000000,    0.009432, 157546070016.000000
PRDX6_MOUSE,    0.172603,  0.148281,  0.196925, 24,  27.000000,    0.012161, 507843575808.000000
PREB_MOUSE,    0.161324,  0.116975,  0.205673, 1,   4.000000,    0.019904, 1856686464.000000
PRELP_MOUSE,    0.139401,  0.087731,  0.191071, 3,   3.000000,    0.025835, 4463106560.000000
PREP_MOUSE,    0.158726,  0.077131,  0.240321, 3,   3.000000,    0.040797, 1446508928.000000
PRG2_MOUSE,    0.247958,  0.015234,  0.480682, 1,   1.000000,    0.090534, 9448446976.000000
PRKRA_MOUSE,    0.269854,  0.076543,  0.463165, 1,   1.000000,    0.060743, 302230304.000000
PROD_MOUSE,    0.244087,  0.195740,  0.292434, 10,  16.000000,    0.024174, 28209264640.000000
PROF1_MOUSE,    0.201269,  0.165750,  0.236787, 12,  13.000000,    0.017759, 128970153984.000000
PRP19_MOUSE,    0.455947,  0.309219,  0.602676, 2,   2.000000,    0.073364, 615901184.000000
PRPS1_MOUSE,    0.206994,  0.163408,  0.250580, 7,   9.000000,    0.021793, 15553080320.000000
PRPS2_MOUSE,    0.228620,  0.003211,  0.454029, 3,   3.000000,    0.112704, 462307168.000000
PRRC1_MOUSE,    0.207109,  0.156677,  0.257540, 3,   3.000000,    0.025216, 4426515456.000000
PRS10_MOUSE,    0.267970,  0.208152,  0.327787, 5,  10.000000,    0.029909, 22961487872.000000
PRS4_MOUSE,    0.374705,  0.229964,  0.519446, 3,   5.000000,    0.072371, 6058084864.000000
PRS6A_MOUSE,    0.294197,  0.228098,  0.360295, 5,   9.000000,    0.033049, 8579304448.000000
PRS6B_MOUSE,    0.223300,  0.161868,  0.284732, 4,   8.000000,    0.030716, 11991404544.000000
PRS7_MOUSE,    0.387616,  0.302504,  0.472728, 4,   8.000000,    0.042556, 11272890368.000000
PRS8_MOUSE,    0.297349,  0.236439,  0.358258, 3,   4.000000,    0.030455, 3532036608.000000
PSA1_MOUSE,    0.158313,  0.120929,  0.195697, 3,   6.000000,    0.018692, 19650099200.000000
PSA2_MOUSE,    0.175108,  0.145765,  0.204452, 5,   9.000000,    0.014672, 57824419840.000000
PSA3_MOUSE,    0.165879,  0.112682,  0.219075, 4,   6.000000,    0.026598, 22767546368.000000
PSA4_MOUSE,    0.211861,  0.179752,  0.243970, 4,  10.000000,    0.016054, 17214777344.000000
PSA5_MOUSE,    0.194530,  0.143886,  0.245174, 11,  12.000000,    0.025322, 29586286592.000000
PSA6_MOUSE,    0.194892,  0.157227,  0.232558, 10,  13.000000,    0.018833, 28035358720.000000
PSA7_MOUSE,    0.179835,  0.142447,  0.217222, 5,   8.000000,    0.018694, 24186269696.000000
PSA_MOUSE,    0.054640,  0.016662,  0.092618, 2,   2.000000,    0.018989, 412828032.000000
PSB1_MOUSE,    0.212386,  0.179109,  0.245664, 3,   8.000000,    0.016639, 13318659072.000000
PSB2_MOUSE,    0.176796,  0.134412,  0.219180, 5,   7.000000,    0.021192, 18886293504.000000
PSB3_MOUSE,    0.224366,  0.178830,  0.269902, 3,   5.000000,    0.022768, 13677709312.000000
PSB4_MOUSE,    0.184064,  0.138098,  0.230029, 4,   7.000000,    0.022983, 21118158848.000000
PSB5_MOUSE,    0.180481,  0.148868,  0.212094, 10,  11.000000,    0.015806, 37630488576.000000
PSB6_MOUSE,    0.217194,  0.171198,  0.263191, 3,   4.000000,    0.022998, 8523423744.000000
PSB7_MOUSE,    0.208672,  0.161032,  0.256312, 4,   7.000000,    0.023820, 7268950016.000000
PSB8_MOUSE,    0.076367,  0.033929,  0.118805, 3,   5.000000,    0.021219, 4973906432.000000
PSB9_MOUSE,    0.150229,  0.098652,  0.201806, 1,   1.000000,    0.021812, 315360480.000000
PSD11_MOUSE,    0.326495,  0.249397,  0.403594, 6,   9.000000,    0.038549, 23763871744.000000
PSD12_MOUSE,    0.161930,  0.144997,  0.178862, 2,   7.000000,    0.008466, 18069039104.000000
PSD13_MOUSE,    0.237578,  0.201601,  0.273555, 6,  10.000000,    0.017988, 22144684032.000000
PSDE_MOUSE,    0.236879,  0.199186,  0.274572, 3,   3.000000,    0.018847, 17541984256.000000
PSMD1_MOUSE,    0.150655,  0.088364,  0.212945, 3,   5.000000,    0.031145, 11039964160.000000
PSMD2_MOUSE,    0.282794,  0.215905,  0.349683, 13,  22.000000,    0.033444, 29101637632.000000
PSMD3_MOUSE,    0.169917,  0.137581,  0.202253, 3,   5.000000,    0.016168, 7284442624.000000
PSMD4_MOUSE,    0.294000,  0.206174,  0.381825, 2,   2.000000,    0.043913, 23195983872.000000
PSMD5_MOUSE,    0.211409,  0.142941,  0.279877, 3,   3.000000,    0.034234, 1824136448.000000
PSMD6_MOUSE,    0.153563,  0.114029,  0.193098, 5,  12.000000,    0.019767, 43088891904.000000
PSMD7_MOUSE,    0.198688,  0.140178,  0.257197, 6,   7.000000,    0.029255, 5059186688.000000
PSMD8_MOUSE,    0.228886,  0.137969,  0.319804, 1,   1.000000,    0.039426, 2236163072.000000
PSMD9_MOUSE,    0.156032,  0.088031,  0.224032, 3,   3.000000,    0.034000, 24989919232.000000
PSME1_MOUSE,    0.170038,  0.135798,  0.204279, 9,  15.000000,    0.017120, 48400633856.000000
PSME2_MOUSE,    0.230639,  0.199134,  0.262143, 7,   9.000000,    0.015752, 12275849216.000000
PTBP1_MOUSE,    0.196150,  0.164485,  0.227815, 4,   8.000000,    0.015832, 11994512384.000000
PTCD3_MOUSE,    0.103857,  0.072605,  0.135110, 3,   4.000000,    0.015626, 623240000.000000
PTER_MOUSE,    0.182935,  0.142629,  0.223241, 4,   7.000000,    0.020153, 10559833088.000000
PTGR2_MOUSE,    0.113537,  0.079773,  0.147302, 4,   7.000000,    0.016882, 9737590784.000000
PTGR3_MOUSE,    0.207181,  0.174414,  0.239948, 5,   8.000000,    0.016383, 12837981184.000000
PTH2_MOUSE,    0.180365,  0.138729,  0.222001, 4,   5.000000,    0.020818, 3237694720.000000
PTMA_MOUSE,    0.649686,  0.302844,  0.996529, 1,   1.000000,    0.108986, 43824360.000000
PTMS_MOUSE,    0.287233,  0.248187,  0.326280, 1,   1.000000,    0.017261, 17869670400.000000
PTN11_MOUSE,    0.099049,  0.014621,  0.183477, 3,   3.000000,    0.042214, 680652032.000000
PTN6_MOUSE,   13.961745, 13.845243, 14.078248, 2,   2.000000,    0.058251, 400660128.000000
PTPS_MOUSE,    0.047250,  0.013351,  0.081150, 2,   2.000000,    0.016950, 295040320.000000
PTSS1_MOUSE,    0.133516,  0.000000,  1.717756, 1,   1.000000,    0.072967, 270157920.000000
PUR2_MOUSE,    0.528715,  0.391106,  0.666324, 2,   2.000000,    0.068804, 380383360.000000
PUR4_MOUSE,    0.111873,  0.066372,  0.157374, 2,   2.000000,    0.022750, 63484836.000000
PUR6_MOUSE,    0.718677,  0.329779,  1.107575, 4,   5.000000,    0.194449, 8033210368.000000
PUR8_MOUSE,    0.153476,  0.103686,  0.203266, 2,   2.000000,    0.024895, 271597632.000000
PUR9_MOUSE,    0.144260,  0.112742,  0.175778, 4,   7.000000,    0.015759, 24035284992.000000
PURA1_MOUSE,    1.835905,  1.641893,  2.029918, 2,   2.000000,    0.097006, 983048704.000000
PURA2_MOUSE,    0.449405,  0.316885,  0.581926, 2,   2.000000,    0.066260, 1395167872.000000
PURA_MOUSE,    0.058778,  0.048118,  0.069438, 4,   4.000000,    0.005330, 6278116864.000000
PURB_MOUSE,    0.080279,  0.058063,  0.102495, 2,   2.000000,    0.011108, 1122722432.000000
PX11A_MOUSE,    0.225020,  0.148825,  0.301216, 2,   2.000000,    0.038098, 1211622528.000000
PX11B_MOUSE,    0.342823,  0.000000,  1.853955, 1,   1.000000,    0.155245, 166767472.000000
PXL2A_MOUSE,    0.220852,  0.165617,  0.276087, 2,   2.000000,    0.027618, 3963501568.000000
PXMP2_MOUSE,    0.271664,  0.197959,  0.345369, 3,   4.000000,    0.036852, 2025920768.000000
PXMP4_MOUSE,    0.288486,  0.219230,  0.357741, 2,   2.000000,    0.034628, 1257444864.000000
PYC_MOUSE,    0.139049,  0.121064,  0.157033, 59,  72.000000,    0.008992, 665128599552.000000
PYGL_MOUSE,    0.121908,  0.103153,  0.140662, 56,  71.000000,    0.009377, 567613849600.000000
PYM1_MOUSE,    0.213784,  0.108432,  0.319137, 1,   1.000000,    0.033104, 569681664.000000
PZP_MOUSE,    0.318007,  0.176059,  0.459954, 14,  28.000000,    0.070974, 48684883968.000000
QCR10_MOUSE,    0.140513,  0.050836,  0.230191, 1,   1.000000,    0.032299, 1668194560.000000
QCR1_MOUSE,    0.105985,  0.093955,  0.118014, 25,  30.000000,    0.006015, 134528417792.000000
QCR2_MOUSE,    0.126110,  0.107307,  0.144912, 20,  27.000000,    0.009401, 180749991936.000000
QCR6_MOUSE,    0.112579,  0.098359,  0.126799, 3,   3.000000,    0.007110, 19569518592.000000
QCR7_MOUSE,    0.148458,  0.116023,  0.180894, 5,   5.000000,    0.016218, 14152814592.000000
QCR8_MOUSE,    0.541907,  0.447921,  0.635893, 2,   2.000000,    0.046993, 8220181504.000000
QORL2_MOUSE,    0.103421,  0.081916,  0.124925, 4,   6.000000,    0.010752, 2830092800.000000
QOR_MOUSE,    0.162715,  0.141031,  0.184400, 13,  20.000000,    0.010842, 57098211328.000000
RAB10_MOUSE,    0.321161,  0.241481,  0.400841, 3,   3.000000,    0.039840, 2665160192.000000
RAB14_MOUSE,    0.416651,  0.304619,  0.528683, 4,   4.000000,    0.056016, 5651577344.000000
RAB18_MOUSE,    0.301322,  0.244321,  0.358324, 4,   4.000000,    0.028501, 3504535808.000000
RAB1A_MOUSE,    0.296197,  0.204895,  0.387499, 4,   6.000000,    0.045651, 13616653312.000000
RAB1B_MOUSE,    0.248826,  0.169902,  0.327749, 3,   3.000000,    0.039462, 2961019904.000000
RAB21_MOUSE,    0.084569,  0.003678,  0.165461, 1,   1.000000,    0.033059, 129932144.000000
RAB2A_MOUSE,    0.262684,  0.090760,  0.434608, 3,   3.000000,    0.085962, 9576830976.000000
RAB35_MOUSE,    0.296879,  0.250339,  0.343419, 3,   4.000000,    0.023270, 38164471808.000000
RAB5A_MOUSE,    0.253270,  0.191439,  0.315102, 2,   2.000000,    0.030916, 1621020416.000000
RAB5B_MOUSE,    0.497700,  0.428599,  0.566802, 2,   2.000000,    0.034551, 2360750848.000000
RAB5C_MOUSE,    0.413859,  0.353150,  0.474568, 3,   3.000000,    0.030355, 1561943040.000000
RAB7A_MOUSE,    0.503711,  0.309929,  0.697493, 2,   6.000000,    0.096891, 19718440960.000000
RAC1_MOUSE,    0.353809,  0.316913,  0.390706, 2,   4.000000,    0.018448, 6292909056.000000
RACK1_MOUSE,    0.109339,  0.092851,  0.125827, 11,  23.000000,    0.008244, 156783099904.000000
RADI_MOUSE,    0.229702,  0.185930,  0.273474, 13,  15.000000,    0.021886, 24786931712.000000
